federal_provider_number,provider_name,provider_address,provider_city,provider_state,provider_zip_code,survey_date,survey_type,deficiency_prefix,deficiency_category,deficiency_tag_number,tag_version,deficiency_description,scope_severity_code,deficiency_corrected,correction_date,inspection_cycle,standard_deficiency,complaint_deficiency,infection_control_inspection_deficiency,location,processing_date
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,1/20/22,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",915,New,Have proper power supply for life support equipment.,D,"Deficient, Provider has date of correction",3/1/22,1,Y,N,N,"1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454",7/1/22
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,12/4/19,Fire Safety,K,Egress Deficiencies,221,New,Provide rooms that can be unlocked from inside without a key.,D,"Deficient, Provider has date of correction",4/17/20,2,Y,N,N,"1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454",7/1/22
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,12/4/19,Fire Safety,K,Egress Deficiencies,222,New,Add doors in an exit area that do not require the use of a key from the exit side unless in case of special locking arrangements.,F,"Deficient, Provider has date of correction",4/17/20,2,Y,N,N,"1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454",7/1/22
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,12/4/19,Fire Safety,K,Smoke Deficiencies,353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",4/17/20,2,Y,N,N,"1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454",7/1/22
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,12/4/19,Fire Safety,K,Smoke Deficiencies,361,New,"Ensure that waiting areas, nurse’s stations, gift shops, and cooking facilities, open to the corridor are properly protected.",F,Waiver has been granted,4/17/20,2,Y,N,N,"1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454",7/1/22
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,12/4/19,Fire Safety,K,Miscellaneous Deficiencies,711,New,Provide a written emergency evacuation plan.,D,Waiver has been granted,4/17/20,2,Y,N,N,"1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454",7/1/22
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,12/4/19,Fire Safety,K,Miscellaneous Deficiencies,753,New,Have restrictions on the use of highly flammable decorations.,F,"Deficient, Provider has date of correction",4/17/20,2,Y,N,N,"1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454",7/1/22
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,12/4/19,Fire Safety,K,Miscellaneous Deficiencies,761,New,"To conduct inspection, testing and maintenance of fire doors by qualified individuals.",F,Waiver has been granted,4/17/20,2,Y,N,N,"1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454",7/1/22
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,12/4/19,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",920,New,Ensure proper usage of power strips and extension cords.,D,"Deficient, Provider has date of correction",4/17/20,2,Y,N,N,"1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454",7/1/22
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,12/4/19,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",923,New,Have proper medical gas storage and administration areas.,D,Waiver has been granted,4/17/20,2,Y,N,N,"1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,5/19/21,Fire Safety,K,Egress Deficiencies,293,New,"Have properly located and lighted ""Exit"" signs.",D,"Deficient, Provider has date of correction",6/28/21,1,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,5/19/21,Fire Safety,K,Smoke Deficiencies,363,New,Install corridor and hallway doors that block smoke.,D,"Deficient, Provider has date of correction",6/28/21,1,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,5/19/21,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",911,New,Meet requirements for the installation and maintenance of electrical systems.,D,"Deficient, Provider has date of correction",6/28/21,1,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,11/20/19,Fire Safety,K,Egress Deficiencies,222,New,Add doors in an exit area that do not require the use of a key from the exit side unless in case of special locking arrangements.,D,"Deficient, Provider has date of correction",1/22/20,2,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,11/20/19,Fire Safety,K,Egress Deficiencies,223,New,Provide exit doors that are held open by devices that will automatically close on the activation of a fire alarm or smoke detector.,E,"Deficient, Provider has date of correction",1/22/20,2,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,11/20/19,Fire Safety,K,Egress Deficiencies,291,New,Install emergency lighting that can last at least 1 1/2 hours.,D,"Deficient, Provider has date of correction",1/22/20,2,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,11/20/19,Fire Safety,K,Smoke Deficiencies,331,New,Construct fire resistant interior walls.,D,"Deficient, Provider has date of correction",1/22/20,2,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,11/20/19,Fire Safety,K,Smoke Deficiencies,351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",1/22/20,2,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,11/20/19,Fire Safety,K,Smoke Deficiencies,371,New,Have properly sized and located compartments to protect residents from smoke.,F,"Deficient, Provider has date of correction",1/22/20,2,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,11/20/19,Fire Safety,K,Services Deficiencies,521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,D,"Deficient, Provider has date of correction",1/22/20,2,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,11/20/19,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",918,New,Have generator or other power source capable of supplying service within 10 seconds.,D,"Deficient, Provider has date of correction",1/22/20,2,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,7/26/19,Fire Safety,E,Emergency Preparedness Deficiencies,26,New,Establish roles under a Waiver declared by secretary.,C,"Deficient, Provider has date of correction",8/25/19,2,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,6/11/18,Fire Safety,K,Smoke Deficiencies,325,New,Have properly installed hallway dispensers for alcohol-based hand rub.,F,"Deficient, Provider has date of correction",7/23/18,3,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,6/11/18,Fire Safety,K,Smoke Deficiencies,353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",7/23/18,3,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,6/11/18,Fire Safety,K,Services Deficiencies,511,New,Have properly installed electrical wiring and gas equipment.,E,"Deficient, Provider has date of correction",7/23/18,3,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,6/11/18,Fire Safety,K,Services Deficiencies,521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,D,"Deficient, Provider has date of correction",7/23/18,3,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,6/11/18,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",920,New,Ensure proper usage of power strips and extension cords.,E,"Deficient, Provider has date of correction",7/23/18,3,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,6/11/18,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",7/23/18,3,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495240,FREDERICKSBURG HEALTH AND REHAB,3900 PLANK ROAD,FREDERICKSBURG,VA,22407,5/25/18,Fire Safety,E,Emergency Preparedness Deficiencies,35,New,Provide family notifications of emergency plan.,C,"Deficient, Provider has date of correction",6/26/18,3,Y,N,N,"3900 PLANK ROAD,FREDERICKSBURG,VA,22407",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,9/19/19,Fire Safety,K,Egress Deficiencies,222,New,Add doors in an exit area that do not require the use of a key from the exit side unless in case of special locking arrangements.,E,"Deficient, Provider has date of correction",11/7/19,1,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,9/19/19,Fire Safety,K,Egress Deficiencies,223,New,Provide exit doors that are held open by devices that will automatically close on the activation of a fire alarm or smoke detector.,E,"Deficient, Provider has date of correction",11/7/19,1,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,9/19/19,Fire Safety,K,Smoke Deficiencies,347,New,Properly provide smoke detection systems in areas open to corridors.,E,"Deficient, Provider has date of correction",11/7/19,1,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,9/19/19,Fire Safety,K,Smoke Deficiencies,353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",11/7/19,1,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,9/19/19,Fire Safety,K,Smoke Deficiencies,355,New,"Properly select, install, inspect, or maintain portable fire extinguishes.",E,"Deficient, Provider has date of correction",11/7/19,1,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,9/19/19,Fire Safety,K,Services Deficiencies,521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,E,"Deficient, Provider has date of correction",11/7/19,1,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,9/19/19,Fire Safety,K,Miscellaneous Deficiencies,741,New,"Have posted ""No-smoking"" signs in areas where smoking is not permitted or ashtrays provided where smoking was allowed.",D,"Deficient, Provider has date of correction",11/7/19,1,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,9/19/19,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",918,New,Have generator or other power source capable of supplying service within 10 seconds.,D,"Deficient, Provider has date of correction",11/7/19,1,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,9/19/19,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",11/7/19,1,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/16/18,Fire Safety,K,Construction Deficiencies,100,New,Meet other general requirements.,D,"Deficient, Provider has date of correction",6/7/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/16/18,Fire Safety,K,Smoke Deficiencies,362,New,Ensure that corridors are separated from use areas by walls constructed to limit the passage of smoke.,D,"Deficient, Provider has date of correction",6/7/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/16/18,Fire Safety,K,Services Deficiencies,521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,F,"Deficient, Provider has date of correction",6/7/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/16/18,Fire Safety,K,Miscellaneous Deficiencies,741,New,"Have posted ""No-smoking"" signs in areas where smoking is not permitted or ashtrays provided where smoking was allowed.",D,"Deficient, Provider has date of correction",6/7/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/16/18,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",914,New,"Ensure receptacles at patient bed locations and where general anesthesia is administered, are tested after initial installation, replacement or servicing.",F,"Deficient, Provider has date of correction",6/7/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/16/18,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",919,New,Meet requirements for the use of electrical equipment.,D,"Deficient, Provider has date of correction",6/7/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/16/18,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",920,New,Ensure proper usage of power strips and extension cords.,D,"Deficient, Provider has date of correction",6/7/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/16/18,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",6/7/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,4,New,Develop and maintain an Emergency Preparedness Program (EP).,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,6,New,Conduct risk assessment and an All-Hazards approach.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,7,New,Address patient/client population and determine types of services needed.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,15,New,Address subsistence needs for staff and patients.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,18,New,Establish procedures for tracking staff and patients during an emergency.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,20,New,Establish policies and procedures including evacuation.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,22,New,Establish policies and procedures for sheltering.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,23,New,Establish policies and procedures for medical documentation.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,24,New,Establish policies and procedures for volunteers.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,26,New,Establish roles under a Waiver declared by secretary.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,30,New,List the names and contact information of those in the facility.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,32,New,Provide primary/alternate means for communication.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,33,New,Establish methods for sharing information.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,34,New,Provide a means of sharing information on occupancy/needs.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
495241,THALIA GARDENS REHABILITATION AND NURSING,4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452,5/4/18,Fire Safety,E,Emergency Preparedness Deficiencies,35,New,Provide family notifications of emergency plan.,C,"Deficient, Provider has date of correction",5/22/18,2,Y,N,N,"4142 BONNEY ROAD,VIRGINIA BEACH,VA,23452",7/1/22
